X,Y,OBJECTID,RADICADO,FECHA,HORA,DIA,PERIODO,CLASE,DIRECCION,DIRECCION_ENC,CBML,TIPO_GEOCOD,GRAVEDAD,BARRIO,COMUNA,DISENO,DIA_NOMBRE,MES,MES_NOMBRE,X_MAGNAMED,Y_MAGNAMED,LONGITUD,LATITUD
-75.5647008009396,6.27380114812123,833217,1711455,2020/03/10 00:00:00+00,04:50:00,10,2020,Choque,CR 52 CL 79,CR  052   079  000 00000,415,Malla vial,SOLO DAÑOS,Miranda,Aranjuez,Interseccion,MARTES   ,03,MARZO     ,835399.25,1185749.39,-75.5647008,6.27380115
-75.5915554379097,6.22439267219572,833218,1724137,2020/09/23 00:00:00+00,09:30:00,23,2020,Volcamiento,CR 69 B CL 24,CR  069 B   024  000 00000,1605,Malla vial aproximada: CR 70-24,CON HERIDOS,San Bernardo,Belén,Tramo de via,MIÉRCOLES,09,SEPTIEMBRE,832426.61,1180284.21,-75.59155544,6.22439267
-75.5640072793373,6.22698452523245,833219,1712822,2020/04/01 00:00:00+00,05:40:00,01,2020,Otro,CL 29 CR 37 A,CL  029   037 A  000 00000,914,Malla vial,CON HERIDOS,Asomadera No. 1,Buenos Aires,Tramo de via,MIÉRCOLES,04,ABRIL     ,835476.02,1180570.83,-75.56400728,6.22698452
-75.6081121255746,6.2158484207661,833220,1724377,2020/09/24 00:00:00+00,10:00:00,24,2020,Otro,CR 81 A CL 4 G,CR  081 A   004 G  000 00000,7097,Malla vial cruce invertido,CON HERIDOS,Area De Expansion Belen Rincon,Corregimiento De Altavista,Interseccion,JUEVES   ,09,SEPTIEMBRE,830593.81,1179339.22,-75.60811213,6.21584842
-75.5688674700804,6.22742396825336,833221,1717400,2020/06/26 00:00:00+00,08:00:00,26,2020,Choque,CL 29 CR 43 A,CL  029   043 A  000 00000,1020,Malla vial,SOLO DAÑOS,San Diego,La Candelaria,Interseccion,VIERNES  ,06,JUNIO     ,834938.03,1180619.44,-75.56886747,6.22742397
-75.5930291346942,6.23611275286688,833222,1729133,2020/11/14 00:00:00+00,10:30:00,14,2020,Choque,DG 74 B TV 32 D,DG  074 B   032 D  000 00000,1602,Malla vial,CON HERIDOS,Rosales,Belén,Interseccion,SÁBADO   ,11,NOVIEMBRE ,832263.55,1181580.62,-75.59302914,6.23611275
-75.5553413055337,6.26434698913493,833223,1723421,2020/09/14 00:00:00+00,06:00:00,14,2020,Otro,CR 46 CL 69,CR  046   069  000 00000,307,Malla vial aproximada: CR 45-69,CON HERIDOS,Manrique Central No. 2,Manrique,Lote o Predio,LUNES    ,09,SEPTIEMBRE,836435.21,1184703.64,-75.55534131,6.26434699
-75.5376178218567,6.23313278820026,833224,1710011,2020/02/29 00:00:00+00,11:30:00,29,2020,Choque,CR 10 CL 52,CR  010   052  000 00000,815,EPM con Interior,CON HERIDOS,815,Villa Hermosa,Tramo de via,SÁBADO   ,02,FEBRERO   ,838397.12,1181250.99,-75.53761782,6.23313279
-75.5788983464905,6.27478827201185,833225,1720263,2020/08/05 00:00:00+00,06:30:00,05,2020,Choque,CR 69 CL 78 A,CR  069   078 A  000 00000,519,Malla vial,SOLO DAÑOS,El Progreso,Castilla,Tramo de via,MIÉRCOLES,08,AGOSTO    ,833827.82,1185858.6,-75.57889835,6.27478827
-75.6159348415307,6.25696378501295,833226,1702553,2020/01/03 00:00:00+00,08:40:00,03,2020,Caida Ocupante,CL 44 CR 100,CL  044   100  000 00000,1309,Malla vial,CON HERIDOS,San Javier No.1,San Javier,Lote o Predio,VIERNES  ,01,ENERO     ,829728.31,1183887.22,-75.61593484,6.25696378
-75.5725984252277,6.26523786714951,833227,1717646,2020/07/01 00:00:00+00,02:05:00,01,2020,Choque,CR 64 CL 67,CR  064   067  000 00000,517,Malla vial,SOLO DAÑOS,Caribe,Castilla,Tramo de via,MIÉRCOLES,07,JULIO     ,834525.1,1184802.18,-75.57259843,6.26523787
-75.5525468075785,6.24900416681149,833228,1716042,2020/06/09 00:00:00+00,03:40:00,09,2020,Atropello,CR 32 CL 58,CR  032   058  000 00000,808,Malla vial,CON HERIDOS,Enciso,Villa Hermosa,Tramo de via,MARTES   ,06,JUNIO     ,836744.56,1183006.52,-75.55254681,6.24900417
-75.5576554814245,6.21457652018906,833229,1723549,2020/09/14 00:00:00+00,04:00:00,14,2020,Choque,CR 25 CL 16,CR  025   016  000 00000,1408,Malla vial,SOLO DAÑOS,Altos del Poblado,El Poblado,Tramo de via,LUNES    ,09,SEPTIEMBRE,836179.14,1179198.34,-75.55765548,6.21457652
-75.6114627366061,6.29016813171175,833230,1710027,2020/03/01 00:00:00+00,05:00:00,01,2020,Atropello,CR 99 CL 99,CR  099   099  000 00000,6098,Malla vial cruce invertido,CON HERIDOS,Área de Expansión Pajarito,Corregimiento de San Cristóbal,Lote o Predio,DOMINGO  ,03,MARZO     ,830223.64,1187560.03,-75.61146274,6.29016813
-75.5772362623434,6.21509354017488,833231,1718608,2020/07/10 00:00:00+00,12:50:00,10,2020,Choque,CR 49 CL 14,CR  049   014  000 00000,1403,Malla vial,SOLO DAÑOS,Villa Carlota,El Poblado,Tramo de via,VIERNES  ,07,JULIO     ,834011.63,1179255.54,-75.57723626,6.21509354
-75.649654611464,6.18700228958643,833232,1710827,2020/03/08 00:00:00+00,07:16:00,08,2020,Atropello,CR 69 C CL 38 Sur,CR  069 C  S 038  000 00000,80,Malla vial P,CON HERIDOS,Cabecera San Antonio de Prado,Corregimiento de San Antonio de Prado,Tramo de via,DOMINGO  ,03,MARZO     ,825994.73,1176149,-75.64965461,6.18700229
-75.5751987274289,6.24912508144462,833233,1728209,2020/11/06 00:00:00+00,07:25:00,06,2020,Atropello,CR 57 CL 46,CR  057   046  000 00000,1007,Malla vial,CON HERIDOS,Guayaquil,La Candelaria,Tramo de via,VIERNES  ,11,NOVIEMBRE ,834237.25,1183019.89,-75.57519873,6.24912508
-75.5726256718415,6.25037623625161,833234,1725196,2020/10/02 00:00:00+00,06:50:00,02,2020,Atropello,CR 55 CL 49,CR  055   049  000 00000,1006,Malla vial,CON HERIDOS,San Benito,La Candelaria,Tramo de via,VIERNES  ,10,OCTUBRE   ,834522.06,1183158.28,-75.57262567,6.25037624
-75.5691240615911,6.24197614142217,833235,1711411,2020/03/11 00:00:00+00,08:00:00,11,2020,Choque,CR 46 CL 42,CR  046   042  000 00000,1013,Malla vial,SOLO DAÑOS,Barrio Colón,La Candelaria,Tramo de via,MIÉRCOLES,03,MARZO     ,834909.64,1182229.11,-75.56912406,6.24197614
-75.5602855667331,6.25650092091301,833236,1713500,2020/04/24 00:00:00+00,03:20:00,24,2020,Choque,CR 46 CL 61,CR  046   061  000 00000,803,Malla vial,CON HERIDOS,San Miguel,Villa Hermosa,Interseccion,VIERNES  ,04,ABRIL     ,835887.96,1183835.75,-75.56028557,6.25650092
-75.7038158742467,6.22180566397042,833237,1726216,2020/10/02 00:00:00+00,03:10:00,02,2020,Choque,Av 1  Sur CR 51 B,AV  001  S 051 B  000 00000,0,No Ubicada,SOLO DAÑOS,Sin Inf,Sin Inf,Tramo de via,VIERNES  ,10,OCTUBRE   ,820000,1180000,-75.70381587,6.22180566
-75.5698589504437,6.23712049796434,833238,1716384,2020/06/12 00:00:00+00,03:00:00,12,2020,Choque,CR 37 CL 37,CR  037   037  000 00000,1020,Malla vial cruce invertido,SOLO DAÑOS,San Diego,La Candelaria,Tramo de via,VIERNES  ,06,JUNIO     ,834828.29,1181692.01,-75.56985895,6.2371205
-75.553689917177,6.2832292463198,833239,1710150,2020/03/02 00:00:00+00,05:30:00,02,2020,Volcamiento,CR 46 CL 92,CR  046   092  000 00000,401,Malla vial,CON HERIDOS,Berlin,Aranjuez,Lote o Predio,LUNES    ,03,MARZO     ,836617.95,1186792.28,-75.55368992,6.28322925
-75.5770635877912,6.22909009200411,833240,1723773,2020/09/15 00:00:00+00,07:20:00,15,2020,Choque,CR 52 CL 25,CR  052   025  000 00000,1504,Malla vial,SOLO DAÑOS,Santa Fé,Guayabal,Interseccion,MARTES   ,09,SEPTIEMBRE,834030.78,1180803.75,-75.57706359,6.22909009
-75.572335973065,6.25913247914275,833241,1716979,2020/06/23 00:00:00+00,05:30:00,23,2020,Choque,CL 58 CR 57,CL  058   057  000 00000,1004,Malla vial,SOLO DAÑOS,El Chagualo,La Candelaria,Interseccion,MARTES   ,06,JUNIO     ,834554.14,1184126.84,-75.57233597,6.25913248
-75.593519817399,6.26010342478435,833242,1729934,2020/11/22 00:00:00+00,06:20:00,22,2020,Volcamiento,CR 77 A CL 49,CR  077 A   049  000 00000,1113,No ubicada,CON HERIDOS,El Estadio,Laureles Estadio,Tramo de via,DOMINGO  ,11,NOVIEMBRE ,832209.38,1184234.32,-75.59351982,6.26010343
-75.7038158742467,6.22180566397042,833243,1727405,2020/10/27 00:00:00+00,04:40:00,27,2020,Choque,DG 80 CL 76,DG  080   076  000 00000,0,No Ubicada,CON HERIDOS,Sin Inf,Sin Inf,Interseccion,MARTES   ,10,OCTUBRE   ,820000,1180000,-75.70381587,6.22180566
-75.5781333202458,6.25487782934463,833244,1722597,2020/09/05 00:00:00+00,09:10:00,05,2020,Choque,CL 50 CR 63,CL  050   063  000 00000,1101,Malla vial,SOLO DAÑOS,Carlos E. Restrepo,Laureles Estadio,Interseccion,SÁBADO   ,09,SEPTIEMBRE,833912.44,1183656.23,-75.57813332,6.25487783
-75.5740146399481,6.24129704970328,833245,1734092,2020/12/23 00:00:00+00,08:00:00,23,2020,Choque,CL 40 CR 53,CL  040   053  000 00000,1011,Malla vial,SOLO DAÑOS,Calle Nueva,La Candelaria,Interseccion,MIÉRCOLES,12,DICIEMBRE ,834368.3,1182154,-75.57401464,6.24129705
-75.5930840733431,6.27341490919659,833246,1723782,2020/09/19 00:00:00+00,07:50:00,19,2020,Otro,CR 80 CL 65,CR  080   065  000 00000,705,Malla vial,CON HERIDOS,Facultad de Minas U. Nacional,Robledo,Tramo de via,SÁBADO   ,09,SEPTIEMBRE,832257.69,1185706.75,-75.59308407,6.27341491
-75.573920666721,6.2613484546797,833247,1715352,2020/06/01 00:00:00+00,04:00:00,01,2020,Choque,CL 58 CR 64 C,CL  058   064 C  000 00000,701,Malla vial aproximada: CL 58-63,SOLO DAÑOS,Universidad Nacional,Robledo,Paso a Nivel,LUNES    ,06,JUNIO     ,834378.74,1184371.96,-75.57392067,6.26134846
-75.578180851584,6.27669818050607,833248,1720755,2020/08/13 00:00:00+00,04:20:00,13,2020,Choque,CL 79 CR 69,CL  079   069  000 00000,519,Malla vial,SOLO DAÑOS,El Progreso,Castilla,Tramo de via,JUEVES   ,08,AGOSTO    ,833907.24,1186069.86,-75.57818085,6.27669818
-75.7038158742467,6.22180566397042,833249,1723082,2020/09/11 00:00:00+00,10:30:00,11,2020,Choque,CR 48 CL 6,CR  048   006  000 00000,,No Ubicada,SOLO DAÑOS,,Sin Inf,Tramo de via,VIERNES  ,09,SEPTIEMBRE,820000,1180000,-75.70381587,6.22180566
-75.5901953318885,6.27603218162714,833250,1723621,2020/09/17 00:00:00+00,08:00:00,17,2020,Volcamiento,CR 80 CL 75,CR  080   075  000 00000,716,Malla vial,CON HERIDOS,Palenque,Robledo,Lote o Predio,JUEVES   ,09,SEPTIEMBRE,832577.44,1185996.24,-75.59019533,6.27603218
-75.5834187543336,6.19585116845433,833251,1715522,2020/06/01 00:00:00+00,01:20:00,01,2020,Choque,CR 50 CL 12 Sur,CR  050  S 012  000 00000,1510,EPM sin Interior,SOLO DAÑOS,1510,Guayabal,Interseccion,LUNES    ,06,JUNIO     ,833327.18,1177127.09,-75.58341875,6.19585117
-75.6036046564184,6.26422442246598,833252,1724781,2020/09/28 00:00:00+00,05:00:00,28,2020,Choque,CR 86 CL 49 E,CR  086   049 E  000 00000,1213,Malla vial,SOLO DAÑOS,Calasanz Parte Alta,La América,Tramo de via,LUNES    ,09,SEPTIEMBRE,831093.16,1184690.23,-75.60360466,6.26422442
-75.5935190530159,6.2792189586673,833253,1731631,2020/12/08 00:00:00+00,05:50:00,08,2020,Choque,CR 87 CL 76,CR  087   076  000 00000,,Malla vial,CON HERIDOS,Palenque,Robledo,Tramo de via,MARTES   ,12,DICIEMBRE ,832209.58,1186348.76,-75.59351905,6.27921896
-75.6114627366061,6.29016813171175,833254,1710263,2020/03/04 00:00:00+00,02:00:00,04,2020,Choque,CR 99 CL 99,CR  099   099  000 00000,6098,Malla vial cruce invertido,CON HERIDOS,Área de Expansión Pajarito,Corregimiento de San Cristóbal,Tramo de via,MIÉRCOLES,03,MARZO     ,830223.64,1187560.03,-75.61146274,6.29016813
-75.5764431333599,6.25388829909327,833255,1712308,2020/03/17 00:00:00+00,06:50:00,17,2020,Choque,CL 50 CR 61,CL  050   061  000 00000,1006,Malla vial aproximada: CL 50-60,SOLO DAÑOS,San Benito,La Candelaria,Paso Elevado,MARTES   ,03,MARZO     ,834099.52,1183546.77,-75.57644313,6.2538883
-75.5537592383114,6.28213932858539,833256,1721319,2020/08/23 00:00:00+00,01:00:00,23,2020,Choque,CL 91 CR 46,CL  091   046  000 00000,412,Malla vial aproximada: CL 90-46,CON HERIDOS,La Piñuela,Aranjuez,Lote o Predio,DOMINGO  ,08,AGOSTO    ,836610.28,1186671.72,-75.55375924,6.28213933
-75.5814864843318,6.19532055713106,833257,1733565,2020/12/21 00:00:00+00,08:10:00,21,2020,Choque,CL 12 Sur CR 49,CL S 012   049  000 00000,,Malla vial,SOLO DAÑOS,,,Puente,LUNES    ,12,DICIEMBRE ,833541.08,1177068.39,-75.58148648,6.19532056
-75.5476628126839,6.18590642330069,833258,1731106,2020/11/30 00:00:00+00,03:10:00,30,2020,Choque,CL 16 A Sur CR 9 E,CL S 016 A   009 E  000 00000,9004,No Ubicada,SOLO DAÑOS,Las Palmas,Corregimiento De Santa Elena,Tramo de via,LUNES    ,11,NOVIEMBRE ,837285.39,1176027.06,-75.54766281,6.18590642
-75.5944289959454,6.30394730929322,833259,1705265,2020/01/18 00:00:00+00,08:30:00,18,2020,Choque,CR 94 A CL 102,CR  094 A   102  000 00000,6012,Malla vial,SOLO DAÑOS,El Picacho,Corregimiento de San Cristóbal,Tramo de via,SÁBADO   ,01,ENERO     ,832109.02,1189084.06,-75.594429,6.30394731
-75.5615502759578,6.30339927848684,833260,1732763,2020/12/13 00:00:00+00,04:30:00,13,2020,Choque,CR 64 C CL 104,CR  064 C   104  000 00000,502,Malla vial,SOLO DAÑOS,Las Brisas,Castilla,Interseccion,DOMINGO  ,12,DICIEMBRE ,835747.94,1189023.35,-75.56155028,6.30339928
-75.6045702476935,6.25067955519366,833261,1732451,2020/12/16 00:00:00+00,12:30:00,16,2020,Atropello,CL 44 CR 84,CL  044   084  000 00000,1204,Malla vial,CON HERIDOS,La América,La América,Interseccion,MIÉRCOLES,12,DICIEMBRE ,830986.17,1183191.99,-75.60457025,6.25067955
-75.5484919906963,6.24673309006211,833262,1731161,2020/12/03 00:00:00+00,06:30:00,03,2020,Otro,CR 28 B CL 56,CR  028 B   056  000 00000,808,Malla vial aproximada: CR 28-57,CON HERIDOS,Enciso,Villa Hermosa,Tramo de via,JUEVES   ,12,DICIEMBRE ,837193.39,1182755.32,-75.54849199,6.24673309
-75.575040792884,6.25308092346215,833263,1703471,2020/01/13 00:00:00+00,02:08:00,13,2020,Otro,CR 57 CL 51,CR  057   051  000 00000,1006,Malla vial,CON HERIDOS,San Benito,La Candelaria,Lote o Predio,LUNES    ,01,ENERO     ,834254.74,1183457.46,-75.57504079,6.25308092
-75.7038158742467,6.22180566397042,833264,1732509,2020/12/12 00:00:00+00,10:44:00,12,2020,Caida Ocupante,CL 35 CR 73,CL  035   073  000 00000,,No Ubicada,CON HERIDOS,,,Lote o Predio,SÁBADO   ,12,DICIEMBRE ,820000,1180000,-75.70381587,6.22180566
-75.5536643970835,6.24286742955041,833265,1710098,2020/02/27 00:00:00+00,06:25:00,27,2020,Choque,CL 51 CR 32,CL  051   032  000 00000,906,Malla vial,SOLO DAÑOS,Barrio Caicedo,Buenos Aires,Tramo de via,JUEVES   ,02,FEBRERO   ,836620.87,1182327.71,-75.5536644,6.24286743
-75.5672923500412,6.23728261155337,833266,1706295,2020/02/04 00:00:00+00,08:10:00,04,2020,Atropello,CR 43 A CL 38,CR  043 A   038  000 00000,10,Malla vial P,CON HERIDOS,San Diego,La Candelaria,Paso Elevado,MARTES   ,02,FEBRERO   ,835112.39,1181709.94,-75.56729235,6.23728261
-75.5604872433868,6.25326226425407,833267,1704089,2020/01/17 00:00:00+00,04:45:00,17,2020,Choque,CR 45 CL 58,CR  045   058  000 00000,1017,Malla vial,CON HERIDOS,Los Ángeles,La Candelaria,Interseccion,VIERNES  ,01,ENERO     ,835865.64,1183477.51,-75.56048724,6.25326226
-75.6449699261042,6.17485534015813,833268,1731031,2020/11/26 00:00:00+00,01:20:00,26,2020,Choque,CR 63 CL 54,CR  063   054  000 00000,8000,Malla vial,SOLO DAÑOS,Cabecera San Antonio de Prado,Corregimiento De San Antonio De Prado,Tramo de via,JUEVES   ,11,NOVIEMBRE ,826513.13,1174805.3,-75.64496993,6.17485534
-75.553336787122,6.28934810079138,833269,1732279,2020/12/09 00:00:00+00,10:30:00,09,2020,Choque,CR 46 CL 98,CR  046   098  000 00000,105,Malla vial,CON HERIDOS,Moscú No. 2,Popular,Tramo de via,MIÉRCOLES,12,DICIEMBRE ,836657.02,1187469.11,-75.55333679,6.2893481
-75.5685100455894,6.24788499792747,833270,1712375,2020/03/19 00:00:00+00,08:50:00,19,2020,Atropello,CR 50 CL 48,CR  050   048  000 00000,1019,Malla vial,CON HERIDOS,La Candelaria,La Candelaria,Interseccion,JUEVES   ,03,MARZO     ,834977.61,1182882.71,-75.56851005,6.247885
-75.561698018147,6.21147124867922,833271,1721967,2020/08/31 00:00:00+00,11:30:00,31,2020,Choque,CL 11 B CR 31 A,CL  011 B   031 A  000 00000,1406,Malla vial,SOLO DAÑOS,Las Lomas No.1,El Poblado,Tramo de via,LUNES    ,08,AGOSTO    ,835731.65,1178854.85,-75.56169802,6.21147125
-75.5615502759578,6.30339927848684,833272,1732732,2020/12/14 00:00:00+00,07:00:00,14,2020,Choque,CR 64 C CL 104,CR  064 C   104  000 00000,502,Malla vial,SOLO DAÑOS,Las Brisas,Castilla,Tramo de via,LUNES    ,12,DICIEMBRE ,835747.94,1189023.35,-75.56155028,6.30339928
-75.5749957111882,6.25308417889725,833273,1733829,2020/12/24 00:00:00+00,07:40:00,24,2020,Choque,CR 57 CL 51 D,CR  057   051 D  000 00000,1006,Malla vial aproximada: CR 57-51,SOLO DAÑOS,San Benito,La Candelaria,Lote o Predio,JUEVES   ,12,DICIEMBRE ,834259.73,1183457.82,-75.57499571,6.25308418
-75.557657958107,6.29732368130515,833274,1714993,2020/05/22 00:00:00+00,01:15:00,22,2020,Choque,CR 52 CL 106,CR  052   106  000 00000,208,Malla vial aproximada: CR 52-105,SOLO DAÑOS,Villa Niza,Santa Cruz,Tramo de via,VIERNES  ,05,MAYO      ,836178.74,1188351.31,-75.55765796,6.29732368
-75.7038158742467,6.22180566397042,833275,1721569,2020/08/25 00:00:00+00,07:00:00,25,2020,Caida Ocupante,CR 25 CL 20 E,CR  025   020 E  000 00000,0,No Ubicada,CON HERIDOS,Sin Inf,Sin Inf,Lote o Predio,MARTES   ,08,AGOSTO    ,820000,1180000,-75.70381587,6.22180566
-75.5570037206224,6.25524561267543,833276,1733258,2020/12/20 00:00:00+00,03:30:00,20,2020,Otro,CR 42 CL 62,CR  042   062  000 00000,803,Malla vial,CON HERIDOS,San Miguel,Villa Hermosa,Lote o Predio,DOMINGO  ,12,DICIEMBRE ,836251.22,1183696.9,-75.55700372,6.25524561
-75.5823338236622,6.25019854013459,833277,1727118,2020/10/23 00:00:00+00,06:00:00,23,2020,Atropello,CR 64 CL 45,CR  064   045  000 00000,1103,Malla vial,CON HERIDOS,Naranjal,Laureles Estadio,Tramo de via,VIERNES  ,10,OCTUBRE   ,833447.48,1183138.65,-75.58233382,6.25019854
-75.5809896546269,6.2490435722703,833278,1726814,2020/10/20 00:00:00+00,04:30:00,20,2020,Otro,CR 63 CL 45,CR  063   045  000 00000,1103,Malla vial aproximada: CR 63-44,CON HERIDOS,Naranjal,Laureles Estadio,Tramo de via,MARTES   ,10,OCTUBRE   ,833596.26,1183010.89,-75.58098966,6.24904357
-75.5759748739262,6.21494846862823,833279,1708779,2020/02/22 00:00:00+00,08:00:00,22,2020,Choque,CR 48 CL 15,CR  048   015  000 00000,1403,Malla vial aproximada: CR 48-14,CON HERIDOS,Villa Carlota,El Poblado,Tramo de via,SÁBADO   ,02,FEBRERO   ,834151.26,1179239.49,-75.57597487,6.21494847
-75.5890517870196,6.2068433397961,833280,1718697,2020/07/13 00:00:00+00,06:50:00,13,2020,Volcamiento,CL 2 Sur CR 65,CL S 002   065  000 00000,1509,Malla vial,CON HERIDOS,Cristo Rey,Guayabal,Tramo de via,LUNES    ,07,JULIO     ,832703.66,1178343,-75.58905179,6.20684334
-75.5721595963391,6.25748295723962,833281,1709997,2020/03/02 00:00:00+00,09:10:00,02,2020,Volcamiento,CR 57 CL 57,CR  057   057  000 00000,1005,Malla vial,CON HERIDOS,Estación Villa,La Candelaria,Tramo de via,LUNES    ,03,MARZO     ,834573.66,1183944.38,-75.5721596,6.25748296
-75.5766293020032,6.22000976223455,833282,1712759,2020/03/30 00:00:00+00,07:15:00,30,2020,Choque,CR 49 CL 18 A,CR  049   018 A  000 00000,1403,Malla vial aproximada: CR 49-18,CON HERIDOS,Villa Carlota,El Poblado,Tramo de via,LUNES    ,03,MARZO     ,834078.83,1179799.34,-75.5766293,6.22000976
-75.5802538216076,6.20293393683632,833283,1721979,2020/08/29 00:00:00+00,12:45:00,29,2020,Choque,CR 50 CL 4 Sur,CR  050  S 004  000 00000,15,Malla vial P,SOLO DAÑOS,Cristo Rey,Guayabal,Tramo de via,SÁBADO   ,08,AGOSTO    ,833677.56,1177910.53,-75.58025382,6.20293394
-75.5841536984218,6.28443266175009,833284,1703161,2020/01/09 00:00:00+00,08:00:00,09,2020,Caida Ocupante,CR 80 CL 80,CR  080   080  000 00000,710,Malla vial,CON HERIDOS,López de Mesa,Robledo,Lote o Predio,JUEVES   ,01,ENERO     ,833246.18,1186925.42,-75.5841537,6.28443266
-75.6111621759204,6.22278428280204,833285,1732061,2020/12/12 00:00:00+00,05:20:00,12,2020,Choque,CL 18 D CR 89,CL  018 D   089  000 00000,1613,Malla vial,CON HERIDOS,Altavista,Belén,Tramo de via,SÁBADO   ,12,DICIEMBRE ,830256.25,1180106.45,-75.61116218,6.22278428
-75.5971518198623,6.22510474879515,833286,1711949,2020/03/17 00:00:00+00,09:30:00,17,2020,Choque,CR 76 CL 21,CR  076   021  000 00000,1605,Malla vial,CON HERIDOS,San Bernardo,Belén,Tramo de via,MARTES   ,03,MARZO     ,831807.13,1180363.01,-75.59715182,6.22510475
-75.5952680087502,6.26961001529868,833287,1725273,2020/10/01 00:00:00+00,08:45:00,01,2020,Choque,CR 80 CL 55,CR  080   055  000 00000,1114,Malla vial,SOLO DAÑOS,Los Colores,Laureles Estadio,Tramo de via,JUEVES   ,10,OCTUBRE   ,832015.94,1185285.89,-75.59526801,6.26961002
-75.6068563932198,6.25176088989293,833288,1715382,2020/05/29 00:00:00+00,11:10:00,29,2020,Choque,CL 44 CR 89,CL  044   089  000 00000,1204,Malla vial,SOLO DAÑOS,La América,La América,Interseccion,VIERNES  ,05,MAYO      ,830733.13,1183311.62,-75.60685639,6.25176089
-75.5820584451312,6.29954351998073,833289,1733192,2020/12/19 00:00:00+00,02:10:00,19,2020,Choque,CR 83 CL 98 CC,CR  083   098 CC 000 00000,603,Malla vial,SOLO DAÑOS,Doce de Octubre No.2,Doce De Octubre,Tramo de via,SÁBADO   ,12,DICIEMBRE ,833478.14,1188596.88,-75.58205845,6.29954352
-75.5574091935532,6.23568737292077,833290,1715361,2020/05/31 00:00:00+00,07:50:00,31,2020,Choque,CL 40 A CR 32,CL  040 A   032  000 00000,911,Malla vial,CON HERIDOS,Gerona,Buenos Aires,Tramo de via,DOMINGO  ,05,MAYO      ,836206.37,1181533.49,-75.55740919,6.23568737
-75.593929376787,6.27196965363619,833291,1704482,2020/01/20 00:00:00+00,07:10:00,20,2020,Choque,CL 62 CR 80,CL  062   080  000 00000,712,Malla vial,SOLO DAÑOS,Aures No. 2,Robledo,Tramo de via,LUNES    ,01,ENERO     ,832164.12,1185546.89,-75.59392938,6.27196965
-75.579309393604,6.2073985097635,833292,1734224,2020/12/30 00:00:00+00,09:00:00,30,2020,Caida Ocupante,CL 2 CR 50,CL  002   050  000 00000,1507,Malla vial,CON HERIDOS,Campo Amor,Guayabal,Tramo de via,MIÉRCOLES,12,DICIEMBRE ,833782.12,1178404.37,-75.57930939,6.20739851
-75.5718528674164,6.25006887100023,833293,1721104,2020/08/20 00:00:00+00,08:10:00,20,2020,Choque,CL 49 CR 54,CL  049   054  000 00000,1006,Malla vial,CON HERIDOS,San Benito,La Candelaria,Tramo de via,JUEVES   ,08,AGOSTO    ,834607.6,1183124.28,-75.57185287,6.25006887
-75.5951640552023,6.27492997693415,833294,1718399,2020/07/09 00:00:00+00,06:10:00,09,2020,Caida Ocupante,CL 65 CR 84,CL  065   084  000 00000,717,Malla vial,CON HERIDOS,Robledo,Robledo,Lote o Predio,JUEVES   ,07,JULIO     ,832027.48,1185874.35,-75.59516406,6.27492998
-75.5683122523137,6.18712462561476,833295,1726911,2020/10/20 00:00:00+00,05:00:00,20,2020,Choque,CR 32 CL 15 C Sur,CR  032  S 015 C  000 00000,0,Malla vial,SOLO DAÑOS,El Castillo,El Poblado,Tramo de via,MARTES   ,10,OCTUBRE   ,834999.46,1176161.78,-75.56831225,6.18712463
-75.7038158742467,6.22180566397042,833296,1702976,2020/01/08 00:00:00+00,06:50:00,08,2020,Choque,CR 63 CL 55,CR  063   055  000 00000,0,No Ubicada,SOLO DAÑOS,Sin Inf,Sin Inf,Tramo de via,MIÉRCOLES,01,ENERO     ,820000,1180000,-75.70381587,6.22180566
-75.5425591695903,6.26775115416569,833297,1723529,2020/09/16 00:00:00+00,06:30:00,16,2020,Otro,CR 29 CL 71 C,CR  029   071 C  000 00000,309,Malla vial,CON HERIDOS,Versalles No. 1,Manrique,Tramo de via,MIÉRCOLES,09,SEPTIEMBRE,837849.99,1185080.23,-75.54255917,6.26775115
-75.6000581711687,6.24472003499409,833298,1706872,2020/02/08 00:00:00+00,09:20:00,08,2020,Choque,CL 37 CR 80,CL  037   080  000 00000,1111,Malla vial,SOLO DAÑOS,Lorena,Laureles Estadio,Tramo de via,SÁBADO   ,02,FEBRERO   ,831485.56,1182532.75,-75.60005817,6.24472004
-75.5411302709989,6.29509390637639,833299,1729993,2020/11/24 00:00:00+00,09:00:00,24,2020,Atropello,CR 31 CL 108,CR  031   108  000 00000,101,Malla vial aproximada: CR 31-107,CON HERIDOS,Santo Domingo Savio No. 1,Popular,Lote o Predio,MARTES   ,11,NOVIEMBRE ,838008.01,1188104.72,-75.54113027,6.29509391
-75.5536286343423,6.28443641912734,833300,1732778,2020/12/14 00:00:00+00,08:40:00,14,2020,Choque,CL 93 CR 46,CL  093   046  000 00000,401,Malla vial,SOLO DAÑOS,Berlin,Aranjuez,Tramo de via,LUNES    ,12,DICIEMBRE ,836624.73,1186925.81,-75.55362863,6.28443642
-75.5618378047083,6.23672327427736,833301,1708429,2020/02/19 00:00:00+00,04:20:00,19,2020,Choque,CR 36 CL 39,CR  036   039  000 00000,912,Malla vial,CON HERIDOS,El Salvador,Buenos Aires,Tramo de via,MIÉRCOLES,02,FEBRERO   ,835716.16,1181648.07,-75.56183781,6.23672327
